,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
8514,21,4,107882,8,12,5,8,4,5,1,0,0,9,39,0
8515,18,4,39529,3,8,5,8,4,5,1,0,0,32,39,0
8516,18,4,135315,7,5,5,12,4,4,1,0,0,32,39,0
8517,29,4,107812,12,9,1,3,2,5,2,0,0,40,39,0
8518,29,4,229729,12,9,5,14,2,5,2,0,0,40,39,0
8519,41,4,111891,12,9,6,7,3,3,1,0,0,40,39,0
8520,32,4,340917,12,9,5,6,2,5,2,0,0,40,39,0
8521,61,4,202952,1,6,1,8,2,3,1,0,0,24,39,0
8522,79,4,333230,12,9,4,10,2,5,2,0,0,6,39,0
8523,34,4,114955,8,12,1,7,2,5,2,0,0,40,39,0
8524,46,4,159869,10,13,3,4,1,5,2,0,0,40,39,1
8525,50,6,57758,9,11,3,12,1,5,2,0,0,60,39,1
8526,29,4,207064,12,9,3,7,1,5,2,0,0,40,39,0
8527,23,4,193090,16,10,5,1,2,5,1,3674,0,40,39,0
8528,64,4,151364,16,10,5,1,2,5,1,0,0,40,39,0
8529,70,2,88638,13,14,5,10,5,5,1,7896,0,50,39,1
8530,28,2,304960,8,12,5,1,2,5,1,0,1980,40,39,0
8531,51,4,102828,9,11,3,6,1,5,2,0,0,40,12,0
8532,20,0,210029,16,10,5,0,4,5,1,0,0,40,39,0
8533,34,7,154246,10,13,1,10,2,5,2,4865,0,55,39,0
8534,29,4,142519,12,9,5,6,4,5,2,0,0,40,39,0
8535,49,4,104455,10,13,4,8,2,2,2,0,0,40,30,0
8536,77,5,192230,16,10,3,4,1,5,2,0,0,40,39,0
8537,32,4,292592,12,9,5,8,4,5,1,0,0,35,39,0
8538,27,4,330132,10,13,3,13,6,5,1,0,0,40,39,1
8539,22,4,51111,16,10,5,12,2,5,1,0,0,40,39,0
8540,35,2,258037,12,9,3,3,1,5,2,0,0,40,5,1
8541,42,2,188291,10,13,3,11,1,5,2,0,1902,40,39,1
8542,35,7,349066,12,9,1,7,4,5,2,0,0,40,39,0
8543,62,0,191188,12,9,3,0,1,5,2,0,0,40,39,0
8544,33,4,133503,12,9,3,11,1,5,2,2635,0,16,39,0
8545,45,4,146497,16,10,7,4,5,5,1,0,0,55,39,0
8546,19,4,240468,16,10,4,12,4,5,1,0,1602,40,39,0
8547,38,4,175120,12,9,1,3,2,5,2,0,0,40,39,0
8548,26,4,416577,12,9,3,7,1,3,2,0,0,45,39,0
8549,29,4,253814,10,13,5,4,2,5,1,0,0,45,39,0
8550,33,4,159247,10,13,3,10,1,5,2,0,0,40,39,1
8551,35,6,102471,12,9,1,5,2,5,2,0,0,80,33,0
8552,42,4,213464,16,10,3,3,1,5,2,0,0,40,39,0
8553,20,4,211968,9,11,5,8,4,5,1,0,0,20,39,0
8554,43,1,32016,13,14,3,10,1,5,2,0,0,40,39,1
8555,69,4,512992,2,7,3,10,1,3,2,0,0,45,39,0
8556,39,4,135020,12,9,5,14,4,5,2,0,0,40,39,0
8557,37,4,109133,12,9,3,7,1,5,2,0,0,40,32,0
8558,28,4,142712,16,10,3,3,1,5,2,0,0,40,39,0
8559,26,1,76900,10,13,5,13,2,5,2,0,0,40,39,0
8560,32,4,112176,16,10,1,12,4,5,2,0,0,30,39,0
8561,43,1,262233,10,13,1,4,2,5,2,0,0,40,39,1
8562,49,4,122066,12,9,3,4,1,5,2,0,0,30,18,0
8563,28,4,194690,6,4,6,8,4,5,2,0,0,60,26,0
8564,35,4,306678,12,9,3,7,1,5,2,2885,0,40,39,0
8565,19,0,217769,16,10,5,0,4,5,1,594,0,10,39,0
8566,35,2,308945,12,9,3,3,1,5,2,0,0,40,39,1
8567,57,4,46699,12,9,3,1,6,5,1,0,0,40,39,0
8568,45,4,377757,7,5,3,14,1,5,2,0,0,40,39,0
8569,23,4,220993,12,9,5,12,2,5,2,0,1590,48,39,0
8570,45,4,102147,12,9,3,3,1,5,2,0,0,40,39,0
8571,42,4,113770,12,9,3,1,6,5,1,0,0,40,39,0
8572,35,4,139012,10,13,3,8,1,2,2,0,0,40,40,0
8573,45,4,148900,10,13,3,10,1,5,2,0,0,50,39,1
8574,28,1,329426,10,13,5,4,2,5,2,0,0,40,39,0
8575,64,5,181408,9,11,3,3,1,5,2,0,0,10,39,0
8576,44,2,101950,15,15,6,10,5,5,1,0,0,40,39,0
8577,59,6,32537,12,9,3,5,1,5,2,0,0,40,39,1
8578,41,4,209547,12,9,5,7,2,5,2,0,0,40,39,0
8579,21,4,202373,16,10,5,12,4,3,2,0,0,25,39,0
8580,29,6,151476,9,11,5,1,2,5,1,2174,0,40,39,0
8581,51,6,174824,12,9,5,5,2,5,2,8614,0,40,39,1
8582,22,4,138768,12,9,5,1,4,5,2,0,0,40,39,0
8583,49,4,143482,12,9,1,8,5,5,1,0,0,40,39,0
8584,53,4,200190,8,12,3,12,1,5,2,0,0,80,39,1
8585,38,4,168407,16,10,1,1,5,5,1,5721,0,44,39,0
8586,23,4,148315,16,10,6,3,4,5,2,0,0,40,39,0
8587,20,4,270517,12,9,5,8,4,5,1,0,0,40,26,0
8588,40,4,53506,10,13,1,3,4,5,1,0,0,40,39,0
8589,25,4,105693,10,13,5,10,2,5,1,0,0,40,39,0
8590,27,4,189589,16,10,1,13,2,5,1,0,0,40,39,0
8591,20,4,164574,12,9,5,8,4,5,2,0,0,30,39,0
8592,37,4,185744,12,9,3,8,6,5,1,0,0,20,39,0
8593,40,2,33155,12,9,5,8,4,5,2,0,0,40,39,0
8594,28,4,215955,10,13,3,4,1,5,2,3103,0,40,39,1
8595,38,6,233571,12,9,6,8,5,5,1,0,0,40,39,0
8596,42,4,211253,10,13,1,4,5,5,1,0,0,40,39,0
8597,32,1,191385,8,12,1,11,2,5,2,2174,0,40,39,0
8598,20,4,137895,12,9,3,12,1,5,2,0,0,45,39,0
8599,62,7,159699,10,13,3,1,1,5,2,0,0,38,39,0
8600,31,4,295922,16,10,5,1,2,5,2,0,0,40,39,0
8601,31,6,175856,12,9,3,3,1,5,2,0,0,60,39,0
8602,24,4,216129,12,9,5,1,4,5,2,0,0,40,39,0
8603,62,2,407669,6,4,7,8,2,3,1,0,0,35,39,0
8604,43,2,214242,16,10,3,3,1,5,2,0,0,40,39,1
8605,21,4,285457,16,10,5,14,4,5,2,0,0,50,39,0
8606,30,5,124420,12,9,1,4,2,5,2,4650,0,40,39,0
8607,22,0,246386,12,9,5,0,5,3,1,0,0,40,39,0
8608,18,4,142751,1,6,5,6,2,5,2,0,0,40,39,0
8609,59,2,283635,13,14,1,10,2,5,1,0,0,40,39,0
8610,24,6,322931,6,4,3,14,1,5,2,0,1902,40,39,1
8611,49,4,76482,12,9,3,3,1,5,2,0,0,40,39,0
8612,19,7,431745,2,7,5,8,4,5,2,0,0,30,39,0
8613,48,4,141944,12,9,3,7,1,5,2,4386,0,40,39,1
8614,32,4,193042,15,15,3,12,1,5,2,15024,0,60,39,1
8615,33,4,67006,1,6,5,7,2,5,1,0,0,45,39,0
8616,23,4,240398,10,13,5,12,2,3,2,0,0,15,39,0
8617,33,1,182714,15,15,5,10,2,5,1,0,0,65,39,1
8618,50,1,172046,16,10,3,4,1,5,2,0,0,40,39,1
8619,30,4,185177,10,13,3,4,1,5,2,0,0,43,39,0
8620,32,4,102858,8,12,3,10,1,5,2,0,2002,42,39,0
8621,39,4,84954,16,10,3,12,1,5,2,2829,0,65,39,0
8622,21,4,115895,16,10,5,12,4,5,1,0,0,20,39,0
8623,23,4,184589,10,13,5,10,4,5,1,0,0,21,39,0
8624,32,4,282611,10,13,5,4,2,5,1,0,0,40,39,0
8625,57,4,218649,12,9,3,6,1,5,2,0,0,40,39,0
8626,22,7,157541,16,10,5,10,2,5,2,0,0,10,39,0
8627,70,4,145419,12,9,7,1,5,5,1,0,0,5,39,0
8628,34,4,122616,16,10,3,13,1,5,2,0,0,84,39,1
8629,53,4,204584,13,14,1,12,2,5,1,0,0,40,39,0
8630,21,4,117210,16,10,5,12,4,5,2,0,0,45,39,0
8631,37,4,69481,12,9,1,7,2,5,2,0,0,40,39,0
8632,60,6,148492,12,9,3,3,1,5,2,0,1485,50,39,1
8633,23,4,106957,2,7,5,3,4,2,2,14344,0,40,40,1
8634,32,4,29312,1,6,3,14,1,5,2,0,0,80,39,1
8635,57,4,120302,12,9,3,7,1,5,2,0,0,40,39,0
8636,65,0,111916,12,9,3,0,1,5,2,0,0,40,39,0
8637,25,4,182227,16,10,5,1,2,5,2,0,0,30,39,0
8638,30,4,219110,12,9,3,3,1,5,2,0,0,46,39,0
8639,31,4,200192,12,9,1,1,2,5,1,0,0,40,11,0
8640,19,4,427862,16,10,5,8,4,5,2,0,0,35,39,0
8641,23,7,33551,10,13,3,13,1,5,2,0,0,38,39,0
8642,44,4,164043,12,9,3,12,1,5,2,0,0,40,39,0
8643,43,0,116632,16,10,3,0,1,5,2,0,0,45,39,1
8644,42,4,175133,16,10,5,7,5,3,1,0,0,40,39,0
8645,34,6,289731,2,7,3,7,1,5,2,0,0,40,39,0
8646,32,4,256362,12,9,3,3,1,5,2,0,0,40,39,1
8647,25,4,282612,9,11,5,13,5,3,1,0,0,40,39,0
8648,21,4,73679,16,10,5,4,4,5,1,0,0,40,39,0
8649,31,4,237824,12,9,4,9,3,3,1,0,0,60,23,0
8650,36,2,357720,9,11,5,10,2,5,1,0,0,40,39,0
8651,49,6,155489,16,10,3,3,1,5,2,0,0,65,31,0
8652,44,4,138077,10,13,1,1,5,5,1,0,0,32,39,0
8653,42,4,183479,9,11,3,12,1,5,2,0,0,40,39,1
8654,30,4,103596,12,9,5,11,2,5,2,0,0,99,39,0
8655,33,4,172304,1,6,3,7,1,5,2,0,0,40,39,0
8656,36,6,313853,10,13,1,8,5,3,2,0,0,45,39,1
8657,17,4,294485,1,6,5,8,4,5,2,0,0,30,39,0
8658,20,4,637080,16,10,5,12,2,5,2,0,0,25,39,0
8659,32,4,385959,12,9,5,3,4,5,2,0,0,50,39,0
8660,33,6,116539,12,9,3,3,1,5,2,0,0,40,39,0
8661,37,4,129263,16,10,1,4,5,5,1,0,0,60,39,0
8662,60,4,141253,1,6,1,5,2,5,2,0,0,48,39,0
8663,35,7,35626,16,10,1,1,5,5,1,0,0,15,39,0
8664,43,1,94937,10,13,1,1,5,5,1,0,0,40,39,0
8665,46,4,220269,16,10,3,13,1,5,2,0,0,40,39,1
8666,29,6,169544,12,9,3,14,1,5,2,5178,0,40,39,1
8667,36,4,214604,10,13,3,12,1,5,2,0,0,42,39,1
8668,27,4,81540,12,9,3,3,1,5,2,0,0,40,39,1
8669,50,4,24013,16,10,3,4,1,5,2,0,0,84,39,1
8670,22,4,124940,16,10,3,1,6,1,1,0,0,44,39,0
8671,33,7,313729,13,14,5,10,2,5,2,0,0,60,39,0
8672,61,4,192237,1,6,1,12,5,5,1,0,0,40,39,0
8673,28,0,168524,9,11,3,0,4,5,1,0,0,40,39,0
8674,41,6,113324,9,11,3,5,1,5,2,0,0,70,39,1
8675,22,4,215477,16,10,5,14,4,5,2,0,0,40,39,0
8676,27,4,199903,10,13,5,10,2,5,1,0,0,40,39,0
8677,25,4,431861,12,9,3,14,1,5,2,0,0,40,39,0
8678,32,4,105938,12,9,5,7,4,3,1,0,1602,20,39,0
8679,28,4,274679,13,14,5,10,2,5,2,0,0,50,39,0
8680,25,4,177499,10,13,5,3,4,5,2,0,1590,35,39,0
8681,28,4,206125,16,10,3,3,1,5,2,0,0,40,39,0
8682,37,2,221740,10,13,3,10,6,5,1,0,0,30,39,1
8683,58,4,202652,12,9,7,1,2,5,1,0,0,37,39,0
8684,39,4,348960,12,9,3,6,1,5,2,0,0,40,39,0
8685,33,4,171876,16,10,1,8,5,5,1,0,0,40,39,0
8686,59,4,157932,1,6,3,3,1,5,2,0,0,40,39,1
8687,58,4,201344,10,13,1,3,4,5,1,0,0,20,39,0
8688,38,4,354739,9,11,3,10,1,2,2,0,0,36,30,1
8689,34,4,40067,16,10,3,3,1,5,2,0,0,40,39,0
8690,31,4,326862,16,10,1,3,4,3,2,0,0,40,39,0
8691,48,2,189762,12,9,3,3,1,5,2,0,0,40,39,1
8692,65,0,149049,12,9,3,0,1,5,2,0,0,40,39,0
8693,45,4,226246,12,9,1,6,2,5,2,0,0,50,39,0
8694,80,0,29020,15,15,3,0,1,5,2,10605,0,10,39,1
8695,23,4,38251,12,9,5,8,4,5,1,0,0,40,39,0
8696,33,4,196385,13,14,3,10,1,5,2,0,0,37,39,1
8697,38,6,217054,16,10,1,5,2,5,2,0,0,40,39,0
8698,44,6,104973,13,14,3,5,1,5,2,0,0,40,39,1
8699,48,2,238959,13,14,1,4,5,3,1,9562,0,40,39,1
8700,40,7,34218,12,9,3,3,1,5,2,0,0,40,39,0
8701,19,2,292962,12,9,5,3,3,3,1,0,0,40,39,0
8702,45,4,235924,10,13,1,4,4,5,1,0,0,40,39,0
8703,34,4,98656,16,10,5,10,2,5,1,0,0,40,39,0
8704,70,4,102610,16,10,1,8,2,5,2,0,0,80,39,0
8705,32,2,296466,13,14,5,10,2,5,2,0,0,60,39,0
8706,33,4,323069,9,11,1,8,5,5,1,0,0,40,39,0
8707,24,4,184756,10,13,5,4,2,5,1,0,0,40,39,0
8708,30,2,233993,10,13,5,10,4,5,1,0,0,15,39,0
8709,22,4,130724,16,10,5,12,4,3,2,0,0,25,39,0
8710,52,5,181855,15,15,3,10,1,4,2,99999,0,65,39,1
8711,67,6,127543,1,6,3,5,1,5,2,2414,0,80,39,0
8712,40,4,187164,12,9,3,4,1,5,2,0,1672,45,39,0
8713,55,4,113912,9,11,3,10,6,5,1,0,0,20,39,0
8714,29,4,216479,12,9,1,4,2,5,1,0,0,40,39,0
8715,62,4,135480,12,9,3,12,1,5,2,0,0,16,39,0
8716,22,4,204160,12,9,1,7,4,5,1,0,0,40,39,0
8717,64,7,114650,7,5,3,3,1,5,2,0,0,40,39,0
8718,29,6,240172,10,13,5,4,3,5,2,0,0,50,39,0
8719,28,4,184831,16,10,3,4,1,5,2,0,0,40,39,0
8720,25,4,124590,12,9,5,4,3,5,2,0,0,40,39,0
8721,47,7,120429,11,16,3,10,1,5,2,15024,0,50,39,1
8722,26,4,202033,10,13,3,14,1,5,2,0,0,40,39,1
8723,18,4,156874,3,8,5,8,4,5,2,0,0,27,39,0
8724,52,5,177727,1,6,3,12,1,5,2,4064,0,45,39,0
8725,48,2,334409,10,13,3,10,6,5,1,0,0,50,39,1
8726,36,4,311255,12,9,3,7,1,3,2,0,0,40,14,0
8727,23,4,214227,9,11,1,1,2,5,1,0,0,30,39,0
8728,41,4,115849,12,9,3,14,1,5,2,0,0,40,39,0
8729,56,7,671292,12,9,3,14,1,5,2,0,0,38,39,1
8730,53,4,31460,12,9,1,10,2,5,2,0,0,40,39,0
8731,26,4,141824,16,10,1,4,2,5,1,0,0,40,39,0
8732,22,4,310152,16,10,5,8,2,5,2,3325,0,40,39,0
8733,25,4,179953,13,14,5,10,4,5,1,2597,0,31,39,0
8734,31,4,137952,16,10,3,8,1,4,2,0,0,40,33,0
8735,36,4,103323,8,12,3,7,1,5,2,2829,0,40,39,0
8736,46,4,174426,16,10,3,7,1,5,2,0,0,40,39,0
8737,46,7,192779,8,12,1,1,5,5,2,0,2258,38,39,1
8738,32,4,169955,16,10,3,8,6,5,1,0,0,36,33,0
8739,43,6,48087,12,9,5,5,2,5,2,0,0,60,39,0
8740,30,4,132601,10,13,3,4,1,5,2,99999,0,50,39,1
8741,41,5,253060,10,13,3,12,1,5,2,7688,0,45,39,1
8742,50,4,108435,13,14,3,4,1,5,2,99999,0,60,39,1
8743,37,7,210452,13,14,3,4,1,5,2,0,0,38,39,0
8744,22,2,134181,12,9,5,6,3,5,2,0,0,50,39,0
8745,51,1,45487,12,9,3,14,1,5,2,0,0,80,39,0
8746,47,4,183522,16,10,3,4,6,3,1,0,0,40,39,1
8747,40,4,199303,12,9,3,1,1,5,2,0,0,40,39,0
8748,46,4,83064,16,10,3,7,1,5,2,0,0,40,39,0
8749,23,0,134997,16,10,6,0,5,5,1,0,0,20,39,0
8750,30,4,44419,16,10,5,13,5,5,1,0,0,40,39,0
8751,27,6,442612,12,9,3,12,1,5,2,0,0,65,39,1
8752,31,2,158092,16,10,5,1,4,5,1,0,0,35,39,0
8753,31,4,374833,4,2,3,6,1,5,2,0,0,40,26,0
8754,30,4,112650,12,9,1,3,4,5,2,0,0,40,39,0
8755,50,2,183390,10,13,6,10,2,5,2,0,0,40,39,1
8756,27,4,207418,10,13,5,10,2,5,1,0,0,50,39,0
8757,22,0,335453,16,10,5,0,4,5,1,0,0,16,39,0
8758,29,4,243660,12,9,3,7,1,5,2,0,0,50,39,1
8759,28,4,54243,12,9,1,14,2,5,2,0,0,60,39,0
8760,54,4,50385,10,13,1,4,2,3,1,0,0,45,39,1
8761,47,7,187581,9,11,3,13,1,5,2,0,0,48,39,1
8762,34,4,37380,12,9,4,7,5,5,1,0,0,40,39,0
8763,26,4,247025,16,10,5,6,2,5,2,0,0,40,39,0
8764,53,0,29231,6,4,3,0,1,5,2,0,0,35,39,0
8765,23,7,101094,16,10,5,11,4,5,2,0,0,60,39,0
8766,42,2,176716,13,14,1,10,2,5,2,0,0,40,39,0
8767,36,6,118429,12,9,3,4,1,5,2,0,0,50,39,0
8768,52,1,221532,10,13,3,11,1,5,2,0,0,45,39,1
8769,22,0,120572,16,10,5,0,4,5,1,0,0,40,39,0
8770,27,2,124680,13,14,5,10,2,5,1,0,0,40,39,0
8771,42,4,153160,12,9,7,8,5,5,1,0,0,40,39,0
8772,39,4,114678,12,9,1,8,5,3,1,5455,0,40,39,0
8773,49,7,142856,12,9,3,10,1,5,2,0,0,40,39,1
8774,36,4,29702,12,9,3,12,1,5,2,7688,0,40,39,1
8775,20,4,277700,14,1,5,8,4,5,2,0,0,32,39,0
8776,55,5,67433,12,9,3,4,1,5,2,0,0,60,39,0
8777,47,4,121124,7,5,3,7,1,5,2,0,0,40,39,0
8778,33,4,394447,13,14,3,10,1,5,2,0,0,33,39,1
8779,36,4,79649,16,10,3,12,1,5,2,0,0,40,39,0
8780,39,4,203763,11,16,1,10,5,5,1,0,0,80,39,0
8781,55,4,229029,10,13,3,4,1,5,2,15024,0,48,39,1
8782,21,0,494638,8,12,5,0,4,5,2,0,0,15,39,0
8783,48,4,162816,8,12,3,14,1,5,2,0,0,45,39,0
8784,30,4,109117,9,11,5,6,4,5,2,0,0,45,39,0
8785,24,4,32732,12,9,3,3,1,5,2,0,0,50,39,0
8786,57,6,217692,12,9,7,3,2,5,1,0,0,38,39,0
8787,20,4,34590,16,10,5,5,4,5,2,0,0,60,39,0
8788,18,0,276864,16,10,5,0,4,5,1,0,1602,20,39,0
8789,56,4,168625,12,9,1,10,2,5,1,4101,0,40,39,0
8790,36,4,91037,12,9,3,1,6,5,1,0,0,40,39,1
8791,44,4,171484,1,6,3,7,1,5,2,0,0,40,39,1
8792,57,4,200453,12,9,3,3,1,5,2,15024,0,40,39,1
8793,57,4,36990,12,9,3,3,1,3,2,0,0,52,39,0
8794,33,4,198211,12,9,3,13,1,5,2,0,0,40,39,0
8795,61,0,30475,6,4,3,0,1,5,2,0,0,40,39,1
8796,39,4,70995,10,13,3,14,1,5,2,15024,0,99,39,1
8797,28,4,245790,12,9,5,3,4,5,2,0,0,40,39,0
8798,31,4,273324,16,10,5,8,4,5,2,0,1721,16,39,0
8799,60,4,182687,8,12,1,8,2,5,1,0,0,40,39,0
8800,36,2,247807,9,11,5,11,2,5,2,0,0,40,39,1
8801,58,4,163113,12,9,7,12,2,5,1,0,0,35,39,1
8802,50,4,180522,16,10,5,6,2,5,2,0,0,38,39,0
8803,23,2,203353,10,13,5,4,4,5,1,0,0,12,39,0
8804,30,4,87469,12,9,5,8,2,5,2,0,0,40,39,0
8805,20,0,216563,2,7,5,0,3,5,2,0,0,40,39,0
8806,90,4,87372,15,15,3,10,1,5,2,20051,0,72,39,1
8807,49,2,173584,10,13,5,10,2,5,1,0,0,50,39,0
8808,47,2,80282,10,13,3,10,1,5,2,3137,0,40,39,0
8809,34,4,319854,11,16,5,10,2,5,2,0,0,40,36,1
8810,37,1,408229,12,9,1,13,5,5,1,0,0,40,39,0
8811,25,4,431307,1,6,3,11,6,3,1,0,0,50,39,0
8812,37,4,134088,8,12,5,1,2,5,1,0,0,40,39,0
8813,47,4,246396,12,9,3,1,1,5,2,0,0,40,26,0
8814,34,4,159255,12,9,3,4,1,5,2,0,0,60,39,1
8815,34,4,106014,16,10,5,8,2,5,2,0,0,40,39,0
8816,35,4,186934,12,9,3,4,1,5,2,7688,0,50,39,1
8817,39,4,120130,16,10,6,7,4,5,2,0,0,40,39,0
8818,32,7,203849,6,4,3,6,1,5,2,0,0,19,39,0
8819,24,4,207940,12,9,3,8,6,5,1,0,0,30,39,0
8820,28,4,302406,15,15,5,10,2,5,2,0,0,60,39,0
8821,41,6,144594,6,4,3,3,1,5,2,0,2179,40,39,0
8822,69,0,171050,12,9,7,0,2,5,1,0,0,9,39,0
8823,32,4,459007,12,9,3,11,1,5,2,0,0,90,39,0
8824,58,4,372181,12,9,1,12,5,5,1,0,0,40,39,1
8825,47,6,172034,12,9,3,12,1,5,2,0,0,75,39,1
8826,41,4,156566,10,13,3,4,1,5,2,4386,0,50,39,1
8827,35,5,338320,12,9,3,4,1,5,2,0,0,50,39,1
8828,24,4,353696,16,10,5,8,4,5,2,0,0,20,2,0
8829,46,6,342907,12,9,3,12,1,3,2,0,0,60,39,1
8830,69,5,169717,10,13,3,4,1,5,2,6418,0,45,39,1
8831,22,4,103762,10,13,5,4,4,5,1,0,0,40,39,0
8832,36,7,47570,13,14,5,10,2,5,1,0,0,40,39,0
8833,31,4,119432,10,13,3,12,1,5,2,0,0,40,39,1
8834,23,2,144165,10,13,5,10,4,1,2,0,0,30,39,0
8835,35,4,180647,16,10,5,10,2,3,1,0,0,40,39,0
8836,37,2,312232,10,13,3,11,1,5,2,5178,0,40,39,1
8837,35,7,150488,10,13,5,10,2,5,1,0,0,40,39,0
8838,18,4,200876,2,7,5,14,4,5,2,0,0,16,39,0
8839,43,4,188199,7,5,1,6,5,5,1,0,0,40,39,0
8840,53,7,118793,12,9,3,11,1,5,2,0,0,40,39,0
8841,54,2,204325,16,10,3,11,1,5,2,0,0,52,39,0
8842,29,4,256671,12,9,3,1,6,5,1,0,0,40,39,0
8843,46,4,231515,8,12,5,1,2,5,1,0,0,47,5,0
8844,24,4,100669,16,10,5,6,4,2,2,0,0,30,39,0
8845,30,4,88913,16,10,6,8,5,2,1,0,0,40,39,0
8846,23,4,363219,16,10,5,9,2,5,1,0,0,6,39,0
8847,27,0,291547,10,13,3,0,2,4,1,0,0,6,26,0
8848,36,4,308945,12,9,3,7,1,5,2,0,0,40,39,0
8849,38,6,100316,10,13,3,3,1,5,2,0,0,35,39,0
8850,33,4,296453,13,14,3,13,1,5,2,0,0,15,39,0
8851,66,4,298834,16,10,3,11,1,5,2,0,0,40,2,0
8852,45,6,188694,12,9,3,4,1,5,2,0,0,40,39,0
8853,68,0,29240,12,9,7,0,2,5,1,0,0,12,39,0
8854,37,4,186934,12,9,3,12,1,5,2,15024,0,60,39,1
8855,17,4,154908,1,6,5,8,4,5,1,0,0,10,39,0
8856,31,4,22201,12,9,3,1,1,1,2,0,0,40,39,1
8857,46,4,216999,10,13,5,4,2,5,2,0,0,55,39,1
8858,40,4,186916,10,13,3,10,1,5,2,0,0,40,39,0
8859,34,4,116677,16,10,3,6,1,5,2,0,0,40,39,0
8860,56,4,95763,1,6,1,3,2,5,2,0,0,45,39,0
8861,42,4,266710,16,10,6,1,5,3,1,0,0,41,39,0
8862,46,4,117849,13,14,3,4,1,5,2,0,0,55,39,1
8863,30,4,242460,12,9,6,3,2,5,2,0,0,50,39,0
8864,33,6,202729,10,13,3,3,1,5,2,0,0,40,39,1
8865,47,4,181652,12,9,3,7,6,5,1,0,0,40,39,0
8866,57,6,174760,8,12,4,5,5,1,2,0,0,40,39,0
8867,34,4,56121,2,7,1,3,5,5,2,0,0,40,39,0
8868,40,4,390369,12,9,1,3,4,5,2,0,0,40,39,0
8869,33,4,149726,12,9,3,12,1,5,2,0,0,40,39,1
8870,22,4,51262,12,9,5,7,4,5,2,0,0,40,39,0
8871,29,4,190350,3,8,5,8,5,3,1,0,0,35,0,0
8872,53,1,205288,12,9,3,1,6,5,1,7688,0,35,39,1
8873,36,4,154835,12,9,6,1,4,2,1,0,0,40,30,0
8874,45,4,89028,12,9,1,3,2,2,2,10520,0,40,39,1
8875,36,4,194630,16,10,1,12,5,5,1,0,0,40,39,0
8876,18,6,212207,12,9,5,5,4,5,2,0,0,11,39,0
8877,27,4,204788,12,9,5,1,2,5,1,0,0,40,39,0
8878,30,4,158688,12,9,3,7,1,5,2,0,0,40,39,0
8879,34,4,97723,10,13,3,10,1,5,2,0,0,40,39,1
8880,36,4,193026,10,13,3,12,1,5,2,0,0,40,39,1
8881,36,6,257250,6,4,5,5,4,5,2,0,0,75,39,0
8882,48,4,355978,13,14,3,4,1,5,2,0,0,40,39,0
8883,41,6,200574,15,15,3,10,1,5,2,0,1977,60,39,1
8884,21,4,376929,5,3,5,9,2,5,1,0,0,40,26,0
8885,47,7,123219,13,14,3,10,1,5,2,0,0,38,39,1
8886,41,4,82778,4,2,3,5,1,5,2,0,0,40,26,0
8887,61,6,115882,4,2,3,3,1,5,2,0,0,20,39,0
8888,64,4,103021,6,4,3,3,1,5,2,0,0,40,39,0
8889,35,4,297767,16,10,6,1,2,3,2,0,0,40,39,0
8890,44,4,259479,12,9,1,14,5,5,2,0,0,50,39,0
8891,20,4,167787,16,10,5,12,4,5,1,0,0,20,39,0
8892,23,2,40021,16,10,1,1,5,5,1,0,0,70,39,0
8893,52,4,245275,1,6,3,8,6,5,1,0,0,35,39,0
8894,43,4,37402,13,14,5,4,2,5,1,0,0,25,39,0
8895,32,4,103608,10,13,3,6,1,2,2,0,0,40,39,0
8896,63,4,137192,10,13,3,3,1,2,2,0,0,40,35,0
8897,29,4,137618,16,10,5,8,2,5,1,0,0,41,39,1
8898,42,5,96509,16,10,3,4,1,2,2,0,0,60,36,0
8899,65,4,196174,1,6,1,6,2,5,1,0,0,28,39,0
8900,24,4,172612,12,9,3,3,1,5,2,0,0,40,39,0
8901,42,4,141186,16,10,5,8,4,5,1,0,0,40,39,0
8902,35,4,228190,12,9,3,14,1,3,2,0,0,40,39,0
8903,40,5,190290,10,13,3,12,1,5,2,0,0,40,0,1
8904,38,1,307404,16,10,1,1,5,5,1,0,0,40,39,0
8905,26,4,152436,12,9,1,1,2,5,1,0,0,50,39,0
8906,46,6,182541,12,9,3,5,1,5,2,0,1672,50,39,0
8907,39,4,282153,16,10,5,1,4,5,1,0,0,20,39,0
8908,29,0,41281,10,13,4,0,2,5,2,0,0,50,39,0
8909,42,4,162003,11,16,5,10,2,5,2,0,0,36,39,1
8910,36,4,190759,10,13,3,10,1,5,2,0,0,45,39,1
8911,26,4,208122,16,10,1,6,2,5,2,0,0,45,39,0
8912,57,4,173832,10,13,3,12,1,5,2,0,1902,40,39,1
8913,55,4,129173,12,9,5,6,2,3,2,0,0,40,39,0
8914,35,4,287548,16,10,3,12,1,5,2,0,0,55,39,1
8915,41,4,216116,12,9,6,1,5,3,1,0,0,40,0,0
8916,24,4,146706,16,10,5,8,2,5,1,0,0,30,39,0
8917,47,4,285200,12,9,3,3,1,5,2,0,0,40,39,0
8918,34,5,314375,16,10,3,12,1,5,2,0,0,60,39,1
8919,44,4,203943,10,13,3,4,1,3,2,0,0,35,39,1
8920,18,0,274746,12,9,5,0,5,5,1,0,0,20,39,0
8921,27,4,517000,10,13,5,1,2,5,2,0,0,35,39,0
